Rank,Stop Name,Category,Responsible Party,SR Number,Complaint Description,Status,Created Date,Close Date,Age Days,Age Years,Duplicate After Closed,Year
5,UT Dean Keeton Station (NB),Safety Concerns,City of Austin / CapMetro,SR23000601,Request safety improvements at UT Dean Keeton Station (NB) stop,Open,2024-07-04,,647,1.7726027397260273,Yes,2024
5,UT Dean Keeton Station (NB),Safety Concerns,City of Austin / CapMetro,SR23000530,Feeling unsafe waiting at UT Dean Keeton Station (NB),Open,2024-12-06,,492,1.347945205479452,Yes,2024
5,UT Dean Keeton Station (NB),Safety Concerns,City of Austin / CapMetro,SR23000594,Feeling unsafe waiting at UT Dean Keeton Station (NB),Closed,2025-04-27,2025-04-27,0,0.0,No,2025
5,UT Dean Keeton Station (NB),Safety Concerns,City of Austin / CapMetro,SR23000617,Request safety improvements at UT Dean Keeton Station (NB) stop,Open,2025-06-11,,305,0.8356164383561644,Yes,2025
5,UT Dean Keeton Station (NB),Safety Concerns,City of Austin / CapMetro,SR23000568,Feeling unsafe waiting at UT Dean Keeton Station (NB),Open,2026-01-09,,93,0.2547945205479452,Yes,2026
5,UT Dean Keeton Station (NB),Safety Concerns,City of Austin / CapMetro,SR23000551,Request safety improvements at UT Dean Keeton Station (NB) stop,Open,2026-01-29,,73,0.2,Yes,2026
5,UT Dean Keeton Station (NB),Weather Exposure,CapMetro,SR23000563,Riders getting wet at UT Dean Keeton Station (NB) during rain,Open,2023-09-30,,925,2.5342465753424657,No,2023
5,UT Dean Keeton Station (NB),Weather Exposure,CapMetro,SR23000564,Bus stop UT Dean Keeton Station (NB) exposed to extreme heat/sun,Open,2024-11-17,,511,1.4,No,2024
5,UT Dean Keeton Station (NB),Weather Exposure,CapMetro,SR23000587,Bus stop UT Dean Keeton Station (NB) exposed to extreme heat/sun,Open,2025-02-17,,419,1.1479452054794521,No,2025
5,UT Dean Keeton Station (NB),Weather Exposure,CapMetro,SR23000562,Bus stop UT Dean Keeton Station (NB) exposed to extreme heat/sun,Open,2025-03-22,,386,1.0575342465753426,No,2025
5,UT Dean Keeton Station (NB),Weather Exposure,CapMetro,SR23000612,Bus stop UT Dean Keeton Station (NB) exposed to extreme heat/sun,Open,2025-05-04,,343,0.9397260273972603,No,2025
5,UT Dean Keeton Station (NB),Weather Exposure,CapMetro,SR23000620,Bus stop UT Dean Keeton Station (NB) exposed to extreme heat/sun,Closed,2025-05-28,2025-05-28,0,0.0,No,2025
5,UT Dean Keeton Station (NB),Weather Exposure,CapMetro,SR23000549,Bus stop UT Dean Keeton Station (NB) exposed to extreme heat/sun,Closed,2025-10-08,2025-10-08,0,0.0,No,2025
6,Vic Mathias/Auditorium Shores (SB),Missing Benches,CapMetro,SR23000712,Request bench installation at Vic Mathias/Auditorium Shores (SB),Open,2023-05-04,,1074,2.9424657534246577,No,2023
6,Vic Mathias/Auditorium Shores (SB),Missing Benches,CapMetro,SR23000685,No benches at Vic Mathias/Auditorium Shores (SB) bus stop,Open,2023-09-16,,939,2.5726027397260274,No,2023
6,Vic Mathias/Auditorium Shores (SB),Missing Benches,CapMetro,SR23000675,Missing seating at Vic Mathias/Auditorium Shores (SB) transit stop,Open,2024-01-31,,802,2.197260273972603,No,2024
6,Vic Mathias/Auditorium Shores (SB),Missing Benches,CapMetro,SR23000697,Request bench installation at Vic Mathias/Auditorium Shores (SB),Open,2024-02-22,,780,2.136986301369863,No,2024
6,Vic Mathias/Auditorium Shores (SB),Missing Benches,CapMetro,SR23000663,No benches at Vic Mathias/Auditorium Shores (SB) bus stop,Open,2024-04-07,,735,2.0136986301369864,No,2024
6,Vic Mathias/Auditorium Shores (SB),Missing Benches,CapMetro,SR23000714,Request bench installation at Vic Mathias/Auditorium Shores (SB),Open,2024-08-10,,610,1.6712328767123288,No,2024
6,Vic Mathias/Auditorium Shores (SB),Missing Benches,CapMetro,SR23000642,No benches at Vic Mathias/Auditorium Shores (SB) bus stop,Open,2024-10-17,,542,1.484931506849315,No,2024
6,Vic Mathias/Auditorium Shores (SB),Missing Benches,CapMetro,SR23000713,No benches at Vic Mathias/Auditorium Shores (SB) bus stop,Open,2024-11-26,,502,1.3753424657534246,No,2024
6,Vic Mathias/Auditorium Shores (SB),Missing Benches,CapMetro,SR23000650,Request bench installation at Vic Mathias/Auditorium Shores (SB),Open,2024-12-05,,493,1.3506849315068492,No,2024
6,Vic Mathias/Auditorium Shores (SB),Missing Benches,CapMetro,SR23000654,Request bench installation at Vic Mathias/Auditorium Shores (SB),Open,2024-12-28,,470,1.2876712328767124,No,2024
6,Vic Mathias/Auditorium Shores (SB),Missing Benches,CapMetro,SR23000672,No benches at Vic Mathias/Auditorium Shores (SB) bus stop,Open,2025-08-12,,243,0.6657534246575343,No,2025
6,Vic Mathias/Auditorium Shores (SB),Missing Benches,CapMetro,SR23000688,Missing seating at Vic Mathias/Auditorium Shores (SB) transit stop,Open,2025-09-07,,217,0.5945205479452055,No,2025
6,Vic Mathias/Auditorium Shores (SB),Missing Benches,CapMetro,SR23000673,Missing seating at Vic Mathias/Auditorium Shores (SB) transit stop,Open,2025-11-12,,151,0.4136986301369863,No,2025
6,Vic Mathias/Auditorium Shores (SB),Missing Benches,CapMetro,SR23000627,No benches at Vic Mathias/Auditorium Shores (SB) bus stop,Open,2025-11-28,,135,0.3698630136986301,No,2025
6,Vic Mathias/Auditorium Shores (SB),Missing Benches,CapMetro,SR23000661,No benches at Vic Mathias/Auditorium Shores (SB) bus stop,Closed,2025-12-27,2025-12-27,0,0.0,No,2025
6,Vic Mathias/Auditorium Shores (SB),Missing Benches,CapMetro,SR23000701,Request bench installation at Vic Mathias/Auditorium Shores (SB),Closed,2025-12-30,2025-12-30,0,0.0,No,2025
6,Vic Mathias/Auditorium Shores (SB),Missing Benches,CapMetro,SR23000637,Request bench installation at Vic Mathias/Auditorium Shores (SB),Open,2026-02-22,,49,0.13424657534246576,Yes,2026
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000648,Bus stop at Vic Mathias/Auditorium Shores (SB) missing shelter - riders exposed to weather,Closed,2023-01-07,2023-01-07,0,0.0,No,2023
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000667,Bus stop at Vic Mathias/Auditorium Shores (SB) missing shelter - riders exposed to weather,Closed,2023-01-13,2023-01-13,0,0.0,No,2023
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000674,Transit stop Vic Mathias/Auditorium Shores (SB) needs weather shelter,Open,2023-01-16,,1182,3.2383561643835614,Yes,2023
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000680,Request shelter installation at Vic Mathias/Auditorium Shores (SB),Open,2023-02-02,,1165,3.191780821917808,Yes,2023
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000664,No shelter at Vic Mathias/Auditorium Shores (SB) transit stop,Open,2023-02-05,,1162,3.1835616438356165,Yes,2023
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000711,Bus stop at Vic Mathias/Auditorium Shores (SB) missing shelter - riders exposed to weather,Open,2023-02-07,,1160,3.1780821917808217,Yes,2023
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000683,No shelter at Vic Mathias/Auditorium Shores (SB) transit stop,Open,2023-03-15,,1124,3.0794520547945203,Yes,2023
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000644,Request shelter installation at Vic Mathias/Auditorium Shores (SB),Open,2023-04-14,,1094,2.9972602739726026,Yes,2023
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000649,Bus stop at Vic Mathias/Auditorium Shores (SB) missing shelter - riders exposed to weather,Open,2023-05-04,,1074,2.9424657534246577,Yes,2023
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000658,Bus stop at Vic Mathias/Auditorium Shores (SB) missing shelter - riders exposed to weather,Closed,2023-05-16,2023-05-16,0,0.0,No,2023
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000717,Transit stop Vic Mathias/Auditorium Shores (SB) needs shelter for rider protection,Open,2023-06-06,,1041,2.852054794520548,Yes,2023
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000702,Request shelter installation at Vic Mathias/Auditorium Shores (SB),Closed,2023-06-23,2023-06-23,0,0.0,No,2023
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000639,Transit stop Vic Mathias/Auditorium Shores (SB) needs weather shelter,Open,2023-07-06,,1011,2.76986301369863,Yes,2023
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000628,No shelter at Vic Mathias/Auditorium Shores (SB) transit stop,Open,2023-07-17,,1000,2.73972602739726,Yes,2023
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000668,Transit stop Vic Mathias/Auditorium Shores (SB) needs weather shelter,Closed,2023-07-26,2023-07-26,0,0.0,No,2023
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000641,Transit stop Vic Mathias/Auditorium Shores (SB) needs weather shelter,Open,2023-09-25,,930,2.547945205479452,Yes,2023
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000651,Bus stop at Vic Mathias/Auditorium Shores (SB) missing shelter - riders exposed to weather,Open,2023-10-08,,917,2.5123287671232877,Yes,2023
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000632,No shelter at Vic Mathias/Auditorium Shores (SB) transit stop,Open,2023-11-07,,887,2.43013698630137,Yes,2023
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000682,Bus stop at Vic Mathias/Auditorium Shores (SB) missing shelter - riders exposed to weather,Open,2023-11-22,,872,2.389041095890411,Yes,2023
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000699,Transit stop Vic Mathias/Auditorium Shores (SB) needs shelter for rider protection,Closed,2023-12-20,2023-12-20,0,0.0,No,2023
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000630,Bus stop at Vic Mathias/Auditorium Shores (SB) missing shelter - riders exposed to weather,Open,2023-12-28,,836,2.2904109589041095,Yes,2023
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000695,Bus stop at Vic Mathias/Auditorium Shores (SB) missing shelter - riders exposed to weather,Open,2024-02-10,,792,2.16986301369863,Yes,2024
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000716,No weather protection at Vic Mathias/Auditorium Shores (SB) transit stop,Open,2024-03-11,,762,2.0876712328767124,Yes,2024
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000669,Transit stop Vic Mathias/Auditorium Shores (SB) needs shelter for rider protection,Open,2024-03-27,,746,2.043835616438356,Yes,2024
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000670,Transit stop Vic Mathias/Auditorium Shores (SB) needs shelter for rider protection,Open,2024-04-04,,738,2.021917808219178,Yes,2024
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000660,No shelter at Vic Mathias/Auditorium Shores (SB) transit stop,Open,2024-04-06,,736,2.0164383561643837,Yes,2024
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000679,Transit stop Vic Mathias/Auditorium Shores (SB) needs weather shelter,Open,2024-04-15,,727,1.9917808219178081,Yes,2024
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000634,Transit stop Vic Mathias/Auditorium Shores (SB) needs shelter for rider protection,Closed,2024-04-19,2024-04-19,0,0.0,No,2024
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000666,Bus stop at Vic Mathias/Auditorium Shores (SB) missing shelter - riders exposed to weather,Open,2024-05-23,,689,1.8876712328767122,Yes,2024
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000692,No shelter at Vic Mathias/Auditorium Shores (SB) transit stop,Closed,2024-05-28,2024-05-28,0,0.0,No,2024
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000687,Transit stop Vic Mathias/Auditorium Shores (SB) needs shelter for rider protection,Open,2024-06-20,,661,1.810958904109589,Yes,2024
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000629,No shelter at Vic Mathias/Auditorium Shores (SB) transit stop,Closed,2024-09-22,2024-09-22,0,0.0,No,2024
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000694,Request shelter installation at Vic Mathias/Auditorium Shores (SB),Open,2024-10-01,,558,1.5287671232876712,Yes,2024
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000690,Bus stop at Vic Mathias/Auditorium Shores (SB) missing shelter - riders exposed to weather,Open,2024-10-30,,529,1.4493150684931506,Yes,2024
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000689,Bus stop at Vic Mathias/Auditorium Shores (SB) missing shelter - riders exposed to weather,Open,2024-12-17,,481,1.3178082191780822,Yes,2024
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000715,No weather protection at Vic Mathias/Auditorium Shores (SB) transit stop,Open,2025-01-11,,456,1.2493150684931507,Yes,2025
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000657,Request shelter installation at Vic Mathias/Auditorium Shores (SB),Closed,2025-01-15,2025-01-15,0,0.0,No,2025
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000645,Request shelter installation at Vic Mathias/Auditorium Shores (SB),Open,2025-01-26,,441,1.2082191780821918,Yes,2025
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000677,Transit stop Vic Mathias/Auditorium Shores (SB) needs shelter for rider protection,Open,2025-03-12,,396,1.084931506849315,Yes,2025
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000698,Transit stop Vic Mathias/Auditorium Shores (SB) needs weather shelter,Open,2025-03-26,,382,1.0465753424657533,Yes,2025
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000681,Bus stop at Vic Mathias/Auditorium Shores (SB) missing shelter - riders exposed to weather,Open,2025-03-28,,380,1.0410958904109588,Yes,2025
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000652,Transit stop Vic Mathias/Auditorium Shores (SB) needs weather shelter,Closed,2025-04-20,2025-04-20,0,0.0,No,2025
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000665,No weather protection at Vic Mathias/Auditorium Shores (SB) transit stop,Open,2025-06-01,,315,0.863013698630137,Yes,2025
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000653,No shelter at Vic Mathias/Auditorium Shores (SB) transit stop,Closed,2025-06-03,2025-06-03,0,0.0,No,2025
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000707,Transit stop Vic Mathias/Auditorium Shores (SB) needs shelter for rider protection,Open,2025-09-04,,220,0.6027397260273972,Yes,2025
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000662,Request shelter installation at Vic Mathias/Auditorium Shores (SB),Open,2025-09-19,,205,0.5616438356164384,Yes,2025
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000631,Request shelter installation at Vic Mathias/Auditorium Shores (SB),Open,2025-09-26,,198,0.5424657534246575,Yes,2025
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000684,No weather protection at Vic Mathias/Auditorium Shores (SB) transit stop,Closed,2025-12-29,2025-12-29,0,0.0,No,2025
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000655,Transit stop Vic Mathias/Auditorium Shores (SB) needs weather shelter,Open,2026-01-06,,96,0.26301369863013696,Yes,2026
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000719,Request shelter installation at Vic Mathias/Auditorium Shores (SB),Open,2026-01-17,,85,0.2328767123287671,Yes,2026
6,Vic Mathias/Auditorium Shores (SB),Missing Shelter,CapMetro,SR23000700,Bus stop at Vic Mathias/Auditorium Shores (SB) missing shelter - riders exposed to weather,Closed,2026-03-06,2026-03-06,0,0.0,No,2026
6,Vic Mathias/Auditorium Shores (SB),Other,TBD,SR23000691,Riders have nowhere to sit at Vic Mathias/Auditorium Shores (SB),Open,2023-02-26,,1141,3.126027397260274,No,2023
6,Vic Mathias/Auditorium Shores (SB),Other,TBD,SR23000696,Riders have nowhere to sit at Vic Mathias/Auditorium Shores (SB),Open,2023-08-13,,973,2.665753424657534,No,2023
6,Vic Mathias/Auditorium Shores (SB),Other,TBD,SR23000704,Riders have nowhere to sit at Vic Mathias/Auditorium Shores (SB),Open,2023-11-08,,886,2.4273972602739726,No,2023
6,Vic Mathias/Auditorium Shores (SB),Other,TBD,SR23000718,Riders have nowhere to sit at Vic Mathias/Auditorium Shores (SB),Open,2024-02-27,,775,2.1232876712328768,No,2024
6,Vic Mathias/Auditorium Shores (SB),Other,TBD,SR23000626,Riders have nowhere to sit at Vic Mathias/Auditorium Shores (SB),Closed,2024-04-24,2024-04-24,0,0.0,No,2024
6,Vic Mathias/Auditorium Shores (SB),Other,TBD,SR23000678,Riders have nowhere to sit at Vic Mathias/Auditorium Shores (SB),Open,2024-05-01,,711,1.9479452054794522,Yes,2024
6,Vic Mathias/Auditorium Shores (SB),Other,TBD,SR23000646,Riders have nowhere to sit at Vic Mathias/Auditorium Shores (SB),Closed,2024-09-06,2024-09-06,0,0.0,No,2024
6,Vic Mathias/Auditorium Shores (SB),Other,TBD,SR23000625,Riders have nowhere to sit at Vic Mathias/Auditorium Shores (SB),Open,2024-09-30,,559,1.5315068493150685,Yes,2024
6,Vic Mathias/Auditorium Shores (SB),Other,TBD,SR23000671,Riders have nowhere to sit at Vic Mathias/Auditorium Shores (SB),Open,2024-12-21,,477,1.3068493150684932,Yes,2024
6,Vic Mathias/Auditorium Shores (SB),Safety (Lighting),City of Austin,SR23000686,Safety concerns at Vic Mathias/Auditorium Shores (SB) bus stop after dark,Closed,2023-07-08,2023-07-08,0,0.0,No,2023
6,Vic Mathias/Auditorium Shores (SB),Safety (Lighting),City of Austin,SR23000706,Safety concerns at Vic Mathias/Auditorium Shores (SB) bus stop after dark,Closed,2025-02-19,2025-02-19,0,0.0,No,2025
