Service Request (SR) Number,SR Description,Owning Department,Method Received,SR Status,Status Change Date,Created Date,Last Update Date,Close Date,SR Location,Street Number,Street Name,City,Zip Code,County,State Plane X Coordinate,State Plane Y Coordinate,Latitude Coordinate,Longitude Coordinate,(Latitude.Longitude),Council District,Map Page,Map Tile
SR23001182,No benches at Bluebonnet Station (SB) bus stop,Transportation,Phone,Closed,02/01/2026 12:00:00 AM,02/01/2026 12:00:00 AM,02/01/2026 12:00:00 AM,02/01/2026 12:00:00 AM,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001183,Transit stop Bluebonnet Station (SB) needs shelter for rider protection,Transportation,Phone,Open,01/03/2026 12:00:00 AM,01/03/2026 12:00:00 AM,01/03/2026 12:00:00 AM,,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001184,Request shelter installation at Bluebonnet Station (SB),Transportation,Phone,Closed,12/29/2025 12:00:00 AM,12/29/2025 12:00:00 AM,12/29/2025 12:00:00 AM,12/29/2025 12:00:00 AM,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001185,No benches at Bluebonnet Station (SB) bus stop,Transportation,Phone,Open,03/19/2024 12:00:00 AM,03/19/2024 12:00:00 AM,03/19/2024 12:00:00 AM,,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001186,Request shelter installation at Bluebonnet Station (SB),Transportation,Phone,Open,07/18/2025 12:00:00 AM,07/18/2025 12:00:00 AM,07/18/2025 12:00:00 AM,,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001187,Transit stop Bluebonnet Station (SB) needs better lighting,Transportation,Phone,Closed,03/25/2024 12:00:00 AM,03/25/2024 12:00:00 AM,03/25/2024 12:00:00 AM,03/25/2024 12:00:00 AM,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001188,Transit stop Bluebonnet Station (SB) needs shelter for rider protection,Transportation,Phone,Open,12/06/2024 12:00:00 AM,12/06/2024 12:00:00 AM,12/06/2024 12:00:00 AM,,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001189,Transit stop Bluebonnet Station (SB) needs shelter for rider protection,Transportation,Phone,Closed,06/07/2023 12:00:00 AM,06/07/2023 12:00:00 AM,06/07/2023 12:00:00 AM,06/07/2023 12:00:00 AM,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001190,Riders getting wet at Bluebonnet Station (SB) during rain,Transportation,Phone,Open,02/24/2025 12:00:00 AM,02/24/2025 12:00:00 AM,02/24/2025 12:00:00 AM,,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001191,Bus stop Bluebonnet Station (SB) exposed to extreme heat/sun,Transportation,Phone,Closed,05/23/2025 12:00:00 AM,05/23/2025 12:00:00 AM,05/23/2025 12:00:00 AM,05/23/2025 12:00:00 AM,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001192,Transit stop Bluebonnet Station (SB) needs shelter for rider protection,Transportation,Phone,Open,01/14/2026 12:00:00 AM,01/14/2026 12:00:00 AM,01/14/2026 12:00:00 AM,,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001193,Transit stop Bluebonnet Station (SB) needs weather shelter,Transportation,Phone,Closed,06/18/2025 12:00:00 AM,06/18/2025 12:00:00 AM,06/18/2025 12:00:00 AM,06/18/2025 12:00:00 AM,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001194,Request bench installation at Bluebonnet Station (SB),Transportation,Phone,Open,07/04/2025 12:00:00 AM,07/04/2025 12:00:00 AM,07/04/2025 12:00:00 AM,,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001195,No weather protection at Bluebonnet Station (SB) transit stop,Transportation,Phone,Closed,10/16/2025 12:00:00 AM,10/16/2025 12:00:00 AM,10/16/2025 12:00:00 AM,10/16/2025 12:00:00 AM,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001196,Request bench installation at Bluebonnet Station (SB),Transportation,Phone,Open,07/14/2023 12:00:00 AM,07/14/2023 12:00:00 AM,07/14/2023 12:00:00 AM,,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001197,Transit stop Bluebonnet Station (SB) needs better lighting,Transportation,Phone,Open,07/09/2024 12:00:00 AM,07/09/2024 12:00:00 AM,07/09/2024 12:00:00 AM,,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001198,No weather protection at Bluebonnet Station (SB) transit stop,Transportation,Phone,Open,02/09/2026 12:00:00 AM,02/09/2026 12:00:00 AM,02/09/2026 12:00:00 AM,,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001199,No shelter at Bluebonnet Station (SB) transit stop,Transportation,Phone,Open,03/28/2026 12:00:00 AM,03/28/2026 12:00:00 AM,03/28/2026 12:00:00 AM,,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001200,Bus stop at Bluebonnet Station (SB) missing shelter - riders exposed to weather,Transportation,Phone,Open,06/05/2023 12:00:00 AM,06/05/2023 12:00:00 AM,06/05/2023 12:00:00 AM,,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001201,Missing seating at Bluebonnet Station (SB) transit stop,Transportation,Phone,Closed,11/17/2025 12:00:00 AM,11/17/2025 12:00:00 AM,11/17/2025 12:00:00 AM,11/17/2025 12:00:00 AM,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001202,No shelter at Bluebonnet Station (SB) transit stop,Transportation,Phone,Closed,01/10/2024 12:00:00 AM,01/10/2024 12:00:00 AM,01/10/2024 12:00:00 AM,01/10/2024 12:00:00 AM,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001203,No benches at Bluebonnet Station (SB) bus stop,Transportation,Phone,Open,02/25/2026 12:00:00 AM,02/25/2026 12:00:00 AM,02/25/2026 12:00:00 AM,,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001204,Riders have nowhere to sit at Bluebonnet Station (SB),Transportation,Phone,Open,07/07/2023 12:00:00 AM,07/07/2023 12:00:00 AM,07/07/2023 12:00:00 AM,,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001205,Request bench installation at Bluebonnet Station (SB),Transportation,Phone,Closed,01/21/2025 12:00:00 AM,01/21/2025 12:00:00 AM,01/21/2025 12:00:00 AM,01/21/2025 12:00:00 AM,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001206,Request shelter installation at Bluebonnet Station (SB),Transportation,Phone,Open,05/04/2023 12:00:00 AM,05/04/2023 12:00:00 AM,05/04/2023 12:00:00 AM,,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001207,No shelter at Bluebonnet Station (SB) transit stop,Transportation,Phone,Open,05/20/2025 12:00:00 AM,05/20/2025 12:00:00 AM,05/20/2025 12:00:00 AM,,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001208,Transit stop Bluebonnet Station (SB) needs better lighting,Transportation,Phone,Open,09/27/2024 12:00:00 AM,09/27/2024 12:00:00 AM,09/27/2024 12:00:00 AM,,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001209,Riders getting wet at Bluebonnet Station (SB) during rain,Transportation,Phone,Open,03/07/2024 12:00:00 AM,03/07/2024 12:00:00 AM,03/07/2024 12:00:00 AM,,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001210,Transit stop Bluebonnet Station (SB) needs weather shelter,Transportation,Phone,Open,02/16/2023 12:00:00 AM,02/16/2023 12:00:00 AM,02/16/2023 12:00:00 AM,,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001211,Transit stop Bluebonnet Station (SB) needs shelter for rider protection,Transportation,Phone,Open,06/08/2023 12:00:00 AM,06/08/2023 12:00:00 AM,06/08/2023 12:00:00 AM,,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001212,Request bench installation at Bluebonnet Station (SB),Transportation,Phone,Closed,09/04/2025 12:00:00 AM,09/04/2025 12:00:00 AM,09/04/2025 12:00:00 AM,09/04/2025 12:00:00 AM,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001213,Transit stop Bluebonnet Station (SB) needs better lighting,Transportation,Phone,Closed,09/04/2024 12:00:00 AM,09/04/2024 12:00:00 AM,09/04/2024 12:00:00 AM,09/04/2024 12:00:00 AM,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001214,Riders have nowhere to sit at Bluebonnet Station (SB),Transportation,Phone,Closed,07/29/2025 12:00:00 AM,07/29/2025 12:00:00 AM,07/29/2025 12:00:00 AM,07/29/2025 12:00:00 AM,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001215,Bus stop at Bluebonnet Station (SB) missing shelter - riders exposed to weather,Transportation,Phone,Closed,07/15/2023 12:00:00 AM,07/15/2023 12:00:00 AM,07/15/2023 12:00:00 AM,07/15/2023 12:00:00 AM,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001216,No shelter at Bluebonnet Station (SB) transit stop,Transportation,Phone,Open,03/17/2025 12:00:00 AM,03/17/2025 12:00:00 AM,03/17/2025 12:00:00 AM,,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001217,Feeling unsafe waiting at Bluebonnet Station (SB),Transportation,Phone,Open,04/23/2023 12:00:00 AM,04/23/2023 12:00:00 AM,04/23/2023 12:00:00 AM,,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001218,Riders getting wet at Bluebonnet Station (SB) during rain,Transportation,Phone,Closed,03/17/2024 12:00:00 AM,03/17/2024 12:00:00 AM,03/17/2024 12:00:00 AM,03/17/2024 12:00:00 AM,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001219,Bus stop Bluebonnet Station (SB) exposed to extreme heat/sun,Transportation,Phone,Open,08/09/2024 12:00:00 AM,08/09/2024 12:00:00 AM,08/09/2024 12:00:00 AM,,"Bluebonnet (SB), AUSTIN, TX",,Bluebonnet (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001220,Riders have nowhere to sit at West 38th Station (SB),Transportation,Phone,Open,02/16/2025 12:00:00 AM,02/16/2025 12:00:00 AM,02/16/2025 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001221,Riders getting wet at West 38th Station (SB) during rain,Transportation,Phone,Open,03/31/2023 12:00:00 AM,03/31/2023 12:00:00 AM,03/31/2023 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001222,Transit stop West 38th Station (SB) needs shelter for rider protection,Transportation,Phone,Closed,08/08/2025 12:00:00 AM,08/08/2025 12:00:00 AM,08/08/2025 12:00:00 AM,08/08/2025 12:00:00 AM,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001223,No shelter at West 38th Station (SB) transit stop,Transportation,Phone,Open,05/17/2024 12:00:00 AM,05/17/2024 12:00:00 AM,05/17/2024 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001224,Request shelter installation at West 38th Station (SB),Transportation,Phone,Open,12/27/2024 12:00:00 AM,12/27/2024 12:00:00 AM,12/27/2024 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001225,No shelter at West 38th Station (SB) transit stop,Transportation,Phone,Open,02/01/2024 12:00:00 AM,02/01/2024 12:00:00 AM,02/01/2024 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001226,No shelter at West 38th Station (SB) transit stop,Transportation,Phone,Closed,09/01/2023 12:00:00 AM,09/01/2023 12:00:00 AM,09/01/2023 12:00:00 AM,09/01/2023 12:00:00 AM,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001227,Missing seating at West 38th Station (SB) transit stop,Transportation,Phone,Open,09/27/2024 12:00:00 AM,09/27/2024 12:00:00 AM,09/27/2024 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001228,Request shelter installation at West 38th Station (SB),Transportation,Phone,Closed,04/13/2025 12:00:00 AM,04/13/2025 12:00:00 AM,04/13/2025 12:00:00 AM,04/13/2025 12:00:00 AM,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001229,No benches at West 38th Station (SB) bus stop,Transportation,Phone,Closed,07/13/2023 12:00:00 AM,07/13/2023 12:00:00 AM,07/13/2023 12:00:00 AM,07/13/2023 12:00:00 AM,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001230,No shelter at West 38th Station (SB) transit stop,Transportation,Phone,Open,10/30/2025 12:00:00 AM,10/30/2025 12:00:00 AM,10/30/2025 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001231,Transit stop West 38th Station (SB) needs better lighting,Transportation,Phone,Closed,06/04/2025 12:00:00 AM,06/04/2025 12:00:00 AM,06/04/2025 12:00:00 AM,06/04/2025 12:00:00 AM,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001232,Request shelter installation at West 38th Station (SB),Transportation,Phone,Closed,04/09/2023 12:00:00 AM,04/09/2023 12:00:00 AM,04/09/2023 12:00:00 AM,04/09/2023 12:00:00 AM,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001233,Riders have nowhere to sit at West 38th Station (SB),Transportation,Phone,Open,05/01/2025 12:00:00 AM,05/01/2025 12:00:00 AM,05/01/2025 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001234,Request bench installation at West 38th Station (SB),Transportation,Phone,Closed,06/22/2024 12:00:00 AM,06/22/2024 12:00:00 AM,06/22/2024 12:00:00 AM,06/22/2024 12:00:00 AM,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001235,Bus stop West 38th Station (SB) exposed to extreme heat/sun,Transportation,Phone,Open,02/25/2026 12:00:00 AM,02/25/2026 12:00:00 AM,02/25/2026 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001236,Transit stop West 38th Station (SB) needs shelter for rider protection,Transportation,Phone,Open,09/27/2024 12:00:00 AM,09/27/2024 12:00:00 AM,09/27/2024 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001237,Request shelter installation at West 38th Station (SB),Transportation,Phone,Open,11/05/2024 12:00:00 AM,11/05/2024 12:00:00 AM,11/05/2024 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001238,Request shelter installation at West 38th Station (SB),Transportation,Phone,Open,02/22/2024 12:00:00 AM,02/22/2024 12:00:00 AM,02/22/2024 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001239,Bus stop at West 38th Station (SB) missing shelter - riders exposed to weather,Transportation,Phone,Open,10/17/2024 12:00:00 AM,10/17/2024 12:00:00 AM,10/17/2024 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001240,Request bench installation at West 38th Station (SB),Transportation,Phone,Open,11/20/2024 12:00:00 AM,11/20/2024 12:00:00 AM,11/20/2024 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001241,Request shelter installation at West 38th Station (SB),Transportation,Phone,Open,03/12/2023 12:00:00 AM,03/12/2023 12:00:00 AM,03/12/2023 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001242,Missing seating at West 38th Station (SB) transit stop,Transportation,Phone,Open,09/28/2025 12:00:00 AM,09/28/2025 12:00:00 AM,09/28/2025 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001243,Transit stop West 38th Station (SB) needs shelter for rider protection,Transportation,Phone,Open,03/13/2023 12:00:00 AM,03/13/2023 12:00:00 AM,03/13/2023 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001244,Transit stop West 38th Station (SB) needs weather shelter,Transportation,Phone,Open,11/24/2025 12:00:00 AM,11/24/2025 12:00:00 AM,11/24/2025 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001245,Riders getting wet at West 38th Station (SB) during rain,Transportation,Phone,Open,01/04/2023 12:00:00 AM,01/04/2023 12:00:00 AM,01/04/2023 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001246,Bus stop at West 38th Station (SB) missing shelter - riders exposed to weather,Transportation,Phone,Open,08/31/2025 12:00:00 AM,08/31/2025 12:00:00 AM,08/31/2025 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001247,Transit stop West 38th Station (SB) needs weather shelter,Transportation,Phone,Open,05/13/2023 12:00:00 AM,05/13/2023 12:00:00 AM,05/13/2023 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001248,Request shelter installation at West 38th Station (SB),Transportation,Phone,Open,11/27/2025 12:00:00 AM,11/27/2025 12:00:00 AM,11/27/2025 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001249,No shelter at West 38th Station (SB) transit stop,Transportation,Phone,Open,09/29/2024 12:00:00 AM,09/29/2024 12:00:00 AM,09/29/2024 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001250,Safety concerns at West 38th Station (SB) bus stop after dark,Transportation,Phone,Closed,07/30/2024 12:00:00 AM,07/30/2024 12:00:00 AM,07/30/2024 12:00:00 AM,07/30/2024 12:00:00 AM,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001251,Bus stop at West 38th Station (SB) missing shelter - riders exposed to weather,Transportation,Phone,Closed,01/09/2026 12:00:00 AM,01/09/2026 12:00:00 AM,01/09/2026 12:00:00 AM,01/09/2026 12:00:00 AM,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001252,Bus stop West 38th Station (SB) exposed to extreme heat/sun,Transportation,Phone,Open,05/18/2024 12:00:00 AM,05/18/2024 12:00:00 AM,05/18/2024 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001253,Bus stop West 38th Station (SB) exposed to extreme heat/sun,Transportation,Phone,Closed,09/25/2024 12:00:00 AM,09/25/2024 12:00:00 AM,09/25/2024 12:00:00 AM,09/25/2024 12:00:00 AM,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001254,Missing seating at West 38th Station (SB) transit stop,Transportation,Phone,Closed,04/13/2023 12:00:00 AM,04/13/2023 12:00:00 AM,04/13/2023 12:00:00 AM,04/13/2023 12:00:00 AM,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001255,Request shelter installation at West 38th Station (SB),Transportation,Phone,Open,06/01/2024 12:00:00 AM,06/01/2024 12:00:00 AM,06/01/2024 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001256,Bus stop West 38th Station (SB) exposed to extreme heat/sun,Transportation,Phone,Open,05/12/2025 12:00:00 AM,05/12/2025 12:00:00 AM,05/12/2025 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001257,Riders getting wet at West 38th Station (SB) during rain,Transportation,Phone,Open,11/16/2023 12:00:00 AM,11/16/2023 12:00:00 AM,11/16/2023 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001258,No shelter at West 38th Station (SB) transit stop,Transportation,Phone,Open,02/27/2023 12:00:00 AM,02/27/2023 12:00:00 AM,02/27/2023 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001259,Feeling unsafe waiting at West 38th Station (SB),Transportation,Phone,Open,12/22/2025 12:00:00 AM,12/22/2025 12:00:00 AM,12/22/2025 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001260,No shelter at West 38th Station (SB) transit stop,Transportation,Phone,Open,07/01/2025 12:00:00 AM,07/01/2025 12:00:00 AM,07/01/2025 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001261,Bus stop West 38th Station (SB) exposed to extreme heat/sun,Transportation,Phone,Open,10/30/2023 12:00:00 AM,10/30/2023 12:00:00 AM,10/30/2023 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001262,Request shelter installation at West 38th Station (SB),Transportation,Phone,Closed,07/09/2023 12:00:00 AM,07/09/2023 12:00:00 AM,07/09/2023 12:00:00 AM,07/09/2023 12:00:00 AM,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001263,Riders have nowhere to sit at West 38th Station (SB),Transportation,Phone,Open,02/06/2023 12:00:00 AM,02/06/2023 12:00:00 AM,02/06/2023 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001264,Bus stop at West 38th Station (SB) missing shelter - riders exposed to weather,Transportation,Phone,Open,07/24/2023 12:00:00 AM,07/24/2023 12:00:00 AM,07/24/2023 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001265,Transit stop West 38th Station (SB) needs shelter for rider protection,Transportation,Phone,Closed,02/05/2025 12:00:00 AM,02/05/2025 12:00:00 AM,02/05/2025 12:00:00 AM,02/05/2025 12:00:00 AM,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001266,Bus stop West 38th Station (SB) exposed to extreme heat/sun,Transportation,Phone,Open,05/02/2025 12:00:00 AM,05/02/2025 12:00:00 AM,05/02/2025 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001267,Riders have nowhere to sit at West 38th Station (SB),Transportation,Phone,Open,10/06/2023 12:00:00 AM,10/06/2023 12:00:00 AM,10/06/2023 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001268,Bus stop at West 38th Station (SB) missing shelter - riders exposed to weather,Transportation,Phone,Open,01/01/2025 12:00:00 AM,01/01/2025 12:00:00 AM,01/01/2025 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001269,Safety concerns at West 38th Station (SB) bus stop after dark,Transportation,Phone,Open,04/04/2023 12:00:00 AM,04/04/2023 12:00:00 AM,04/04/2023 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001270,No benches at West 38th Station (SB) bus stop,Transportation,Phone,Open,05/06/2023 12:00:00 AM,05/06/2023 12:00:00 AM,05/06/2023 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001271,No shelter at West 38th Station (SB) transit stop,Transportation,Phone,Closed,03/17/2023 12:00:00 AM,03/17/2023 12:00:00 AM,03/17/2023 12:00:00 AM,03/17/2023 12:00:00 AM,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
SR23001272,Transit stop West 38th Station (SB) needs shelter for rider protection,Transportation,Phone,Open,09/05/2023 12:00:00 AM,09/05/2023 12:00:00 AM,09/05/2023 12:00:00 AM,,"West 38th (SB), AUSTIN, TX",,West 38th (SB),AUSTIN,78701,TRAVIS,,,,,,,,
